tweet_text,class_label
The death toll from flooding in Texas rose to 19 today as the tropical storm Harvey finally left Houston,injured_or_dead_people
"Accepting donations and providing items, food and water to #hurricaneharvey #troopers",rescue_volunteering_or_donation_effort
Guy Drives Toward Hurricane To Rescue Animals In Its Path,rescue_volunteering_or_donation_effort
We are all one team. 100% of proceeds from this tee go directly to the Red Cross for Hurricane Harvey relief &gt;&gt;,rescue_volunteering_or_donation_effort
"As many as 500K cars were damaged by #Harvey. If youre in #Houston &amp; shopping for a new vehicle, check this out.",infrastructure_and_utility_damage
Meanwhile in South Asia over 1000 get killed by floods so spare a thought for those too #Harvey,injured_or_dead_people
Hurricane Harvey Relief. Join me with a small donation.,rescue_volunteering_or_donation_effort
#TuesdayThoughts🇺🇸#HurricaneHarvey #Rescue Shows Best of USA  By @ChuckDBrooks #RescueHouston #HarveyFlood,rescue_volunteering_or_donation_effort
Democratic senator blasts Trump for tweeting politics during Hurricane Harvey floods,other_relevant_information
WOW: Houston residents were rescued by @CBPCentralTX in areas flooded by #Harvey. #txwx,rescue_volunteering_or_donation_effort
Need help identifying #hazmat? Free Emergency Response Guidebook app shows several ways:  #Harvey,requests_or_urgent_needs
#HurricaneHarvey: Portland Police Chief Mark Cory says they rescued a woman from her home after the roof collapsed. @KPRC2 #kprc2,rescue_volunteering_or_donation_effort
"#HurricaneHarvey aerial photo damage assessment flights by @txwgcap, La. Wing continue over SE TX, SW LA.",infrastructure_and_utility_damage
RT @funder: Be safe in #Texas-let us know if there is anything we can help get the word out about after #Harvey hits. Were here to help! #,rescue_volunteering_or_donation_effort
How the chaos of Hurricane Katrina helped save pets from flooding in Texas #harvey,rescue_volunteering_or_donation_effort
#PhotosFromTheField: Texas State Guard sets up cots for evacuees in #SanAntonio #TMDHarvey #Harvey,displaced_people_and_evacuations
Hurricane Harvey’s wildlife and fisheries impact will be immense,other_relevant_information
Read this story about the Red Cross and Haiti before you go donating to them for Hurricane Harvey,rescue_volunteering_or_donation_effort
Its about People. Its about Humanity. The damage is real. #Harvey #HoustonFlood #Harvey2017,sympathy_and_support
"@NWS Well also be providing direct support to communities affected by #Harvey. Once access is granted, well likely focus on Fort Bend County.",rescue_volunteering_or_donation_effort
Here are photos of Melania Trump ready to survey Harvey damage in 5-inch stilettos,infrastructure_and_utility_damage
Thurs: Showers/storms continue as #Harvey moves into MS. A brief tornado is possible NW of I-85 from 11AM-Midnight Thu night. #ALwx #BMXwx,caution_and_advice
"Harveys floodwaters recede, death toll rises, as Houston looks to recover from the historic hurricane.",injured_or_dead_people
.#HurricaneHarvery SEEMS BAG OPUS CRUZ VOTED AGAINST SANDY AID HAS APPLIED FOR HARVEY AID FOR HIS CONSTRUCTION COMPANY AHEAD OF THE HIT,other_relevant_information
"As you want to send aid &amp; be generous in response to #HurricaneHarvey, #donate #wisely and avoid #charities #scams",rescue_volunteering_or_donation_effort
"Due to damage to pier from #HurricaneHarvey, weve canceled Kid Fish. Well try to reschedule &amp; keep u updated. #TexasStrong #SeabrookLove",infrastructure_and_utility_damage
Text HARVEY to 888-777 to receive updates regarding #HurricaneHarvey &amp; street flooding. I just did! #PrayForTexas #PrayForLouisiana,sympathy_and_support
"Stay strong, Texas. Donate to @RedCross to raise money for #Harvey relief. #DayOfGiving. Call 1-855-999-GIVE",rescue_volunteering_or_donation_effort
"Toyota Center, NRG Center to be opened as additional shelters for flooding evacuees -  #KPRC2 #Harvey #hounews",displaced_people_and_evacuations
Maria &amp; Joe Hurricane Harvey Fund,rescue_volunteering_or_donation_effort
"To vote for Sandy relief, #Republicans like #TedCruz said the spending had to be offset with cuts (like food stamps and help for the needy).",other_relevant_information
"We hope everyone is staying safe during Hurricane Harvey. We are sending our thoughts to Houston, our homeowners,",sympathy_and_support
"NWS ISSUED TORNADO WATCH @ 1:50am CDT FOR Austin-TX, Brazoria-TX, Chambers-TX, Fort Bend-TX, Galveston-TX, Harris-TX, Liberty-TX, Matagorda",caution_and_advice
HARVEY | NWS Corpus Christi warns of catastrophic flooding potential with #Harvey. #flooding #hurricane #txwx,caution_and_advice
"Inside a Texas shelter: Look how many lives that are safe. That are saved. Including me, says one father.  #Harvey",rescue_volunteering_or_donation_effort
"#LiveUpdates #Harvey At Least 20 Confirmed Dead +13,000 Rescued #Houston #Texas #Harvey2017 #HarveyStorm #HarveyFlood #houwx #txwx #lawx",injured_or_dead_people
"Military presence here at civic center in Beaumont, a Red Cross shelter. People are leaving but many still here. #Harvey @statesman",rescue_volunteering_or_donation_effort
Mattress Mack inspired by his daughters struggles to open his famed Houston furniture stores to #Harvey evacuees:,displaced_people_and_evacuations
Our hearts go out to our neighbors in Texas. Please see @audreyassads tweet about ways to help. #HurricaneHarvey,sympathy_and_support
So much destruction from Hurricane Harvey. Im just glad the death toll was small. Its still sad people died &amp; my ❤ goes out 2 their fam.,injured_or_dead_people
"As @thecovechurch, we have the chance 2 help the ppl of Texas! Go to  &amp; see how u can get involved. #HurricaneHarvey",sympathy_and_support
Miranda Lambert Rescues Hundreds Of Desperate Dogs Displaced by Hurricane Harvey,rescue_volunteering_or_donation_effort
Donations to @nnedv will be sent to #HurricaneHarvey-affected areas for domestic violence programs.,rescue_volunteering_or_donation_effort
glad about damage? you do realize that downed refineries will drive up gas prices?,not_humanitarian
"RT @KeithOlbermann: The hurricane is going to do less damage to schools than you are, Motherfucker",not_humanitarian
"HELP! A woman locked her two dogs in the bathroom with no food or water. Please rescue 11918 Drifting Wind Dr., Houston #Harvey2017 #Harvey",rescue_volunteering_or_donation_effort
Variety : Coldplay Dedicate New Song ‘Houston’ to Hurricane Harvey Victims,sympathy_and_support
My thoughts and prayers go out to my TX @PiKappaAlpha brothers and to those affected by Hurricane Harvey. Keep safe and be careful out there,sympathy_and_support
1:41 pm - @jjwatt donations at  Now over $2 milllion. #NewGoal #Harvey,rescue_volunteering_or_donation_effort
YALL SHARE THE HELL OUTTA THIS Texas Strong for Hurricane Harvey Hurricane Harvey Donations Red Cross School,rescue_volunteering_or_donation_effort
Looking to make food or clothes donations to the victim of #HurricaneHarvey in #Texas. Anyone know of a reliable source in #Miami?,rescue_volunteering_or_donation_effort
The latest Finnova StartUp Italy!  Thanks to @dgiluz #harvey #food,sympathy_and_support
#Houston #Harvey #KHOU Houston News Station KHOU 11 Evacuates On Live TV As Harvey Floods Studio  via @YahooNews,displaced_people_and_evacuations
"100s of families to leave homes behind, start new lives in new cities on the spot w whatever they have on em #hurricaneharvey #portaransas",displaced_people_and_evacuations
"A Love Letter to My Sprawling, Scrappy Hometown of Houston #HurricaneHarvey",other_relevant_information
#HISD to start classes Sept. 11 after #Harvey flooding; open for more details:,other_relevant_information
RT @HellerWeather: Tornado Warning for Brazoria &amp; Fort Bend Counties until 05:15 AM.  #txwx,caution_and_advice
"Trump is weighing tying a U.S. debt limit increase to #Harvey aid, sources say",other_relevant_information
"Suspected tornado in Manatee County downed trees, ripped siding and roofs off. Heres a look at damage at the fleet maintenance facility",infrastructure_and_utility_damage
"UPDATE: #TheQueen issues statement on #HurricaneHarvey, sends condolences to victims",sympathy_and_support
Thoughts and prayers for #houston Be strong. Be safe. #houstonflood #HurricaneHarvey #harvey #Texas #texashurricane #prayforhouston,sympathy_and_support
Our hearts are breaking as we see the photos of the damage and destruction in Texas from Hurricane Harvey. #prayforhouston,infrastructure_and_utility_damage
"As flood waters continue to rise, entire @TexasGuard activated for hurricane relief efforts following #Harvey.",other_relevant_information
@moretta_moon @dinkycatSE18 @fluffybasil @PacoGuardia1 @mistythemoggie @tailsxphile @OnieJane Meowning my furiends. Can i ask yoo to purray for all in the path of #HurricaneHarvey? Its a pawful storm w/lots of flooding. *bows head*,other_relevant_information
"We need water in Beaumont, Texas and Port Arthur, Texas..#cnn #HurricaneHarvey",rescue_volunteering_or_donation_effort
"Trump Hurricane Disaster Pledges: - Katrina: $1,000,000 - Harvey: $1,000,000 Evidence of Actual Donations: - Katrina: NONE - Harvey: NONE",rescue_volunteering_or_donation_effort
"If you or your department has been deployed to Hurricane Harvey, contact us upon your return for assistance with cleaning of your PPE.",other_relevant_information
This ‘Too Energetic’ Dog Was On A Euthanasia List. Hes Now Saving Lives In Texas. #HurricaneHarvey,not_humanitarian
MYR @SylvesterTurner @houstonpolice chief and @cohoustonfire chief board a 🚁 for a first hand aerial view of #Harvey flooding.,other_relevant_information
President Trump arrives in Texas to survey Hurricane Harvey damage and ongoing relief efforts,infrastructure_and_utility_damage
Authorities are raising #Harvey’s death toll to 39 almost a week after the storm slammed the #Texas coast. #TrackingHarvey,injured_or_dead_people
"#Harvey Category 2, Texas prepares for life-threatening storm and catastrophic flooding #HurricaneHarvey",other_relevant_information
"Help us ..,,Hurricane Harvey Victim",requests_or_urgent_needs
A big push for water donations for the victims of #Harvey. @CraigLucieWSB shows us how you can help in our Convoy of Care campaign.,rescue_volunteering_or_donation_effort
Hurricane Harvey left a trail of destruction in its wake when it made its way slowly across Texas. KW Cares,other_relevant_information
"#Harvey is now a tropical storm, flooding &amp; tornado risk will continue for days to come. Currently a Flash Flood Emergency for Houston metro",caution_and_advice
"In Houston, Three of the city’s five major synagogues have experienced significant flooding. #Harvey",other_relevant_information
Hurricane Harvey: Eight killed as storm hits Texas,injured_or_dead_people
"The death toll from #HurricaneHarvey is up to at least 18. That number is expected to rise as the waters recede, but that could be days away",injured_or_dead_people
An update regarding our online store donation. #HurricaneHarvey,rescue_volunteering_or_donation_effort
Proud of our Houston team that continues to deliver high quality emergency medical during #Harvey2017,rescue_volunteering_or_donation_effort
"The story of Otis, the dog carrying his own dog food during Hurricane Harvey",other_relevant_information
The Latest: George R. Brown Convention Center rapidly approaches double original capacity for #Harvey evacuees.,displaced_people_and_evacuations
